5021,"Steamed Sea Bass, Cantonese Style","['Makes 4 servings', '1 1 1/2-lb. whole sea bass (or striped bass) with head and tail, cleaned, scaled, and gills removed', '1/4 cup plus 2 tablespoons white wine', '3 cloves garlic, coarsely chopped (approx. 2 tablespoons)', '4 tablespoons chopped scallions, including greens', '2 tablespoons finely minced fresh ginger', '2 teaspoons sugar', '1/4 cup olive oil', '3 tablespoons soy sauce']","['Step 1', '1. Rinse the fish inside and out with 1/4 cup of wine.', 'Step 2', ""2. Select a round or oval platter that's large enough to hold the fish but will fit inside the top of a steaming utensil. This could be a traditional Chinese bamboo or metal steamer, or a Western-style clam steamer."", 'Step 3', '3. Place the fish on the platter and set platter in the top of the steamer. Cover and steam over boiling water 10 to 15 minutes.', 'Step 4', '4. Meanwhile, prepare the sauce base by combining the 2 tablespoons of wine, garlic, scallions, ginger, and sugar in a small bowl.', 'Step 5', '5. Check fish for doneness. When cooked, the flesh will be white and pull easily from the bones. Remove the platter and pour off the liquid that has accumulated around the fish.', 'Step 6', '6. Heat the oil in a wok or saucepan, and when it is hot, add the sauce base. Cook, stirring until the sauce boils.', 'Step 7', '7. Pour soy sauce over the sea bass first, and then pour the boiled sauce over the fish. Serve immediately.']"
5022,Poached Chicken with Ginger and Scallion Sauce,"['Makes 4 servings', '1 3 1/2-lb. Chicken', '1/2 cup sesame oil', '6 tablespoons peanut, vegetable, or corn oil', '1/4 cup finely shredded fresh ginger', '3 scallions, green part included, trimmed and cut into fine strips, 4 inches long', '2 tablespoons light soy sauce', '2 teaspoons sugar', '1 tablespoon dry sherry or shao hsing wine', '1/2 teaspoon monosodium glutamate (optional)']","['Step 1', '1. Place the chicken in a covered stock pot filled with enough water to cover the chicken. Bring to a boil and simmer about 20 minutes. Turn off the heat and let the chicken stand in the cooking liquid until just warm. Drain, reserving the broth for another use. Rinse the chicken under cold water, pat dry, and rub lightly with sesame oil.', 'Step 2', '2. Cut the chicken into pieces. Arrange neatly on a platter.', 'Step 3', '3. Heat the peanut, vegetable, or corn oil in a small saucepan, and when it is hot add the ginger and scallions. Cook about 30 seconds; remove ginger and scallions with a slotted spoon, leaving the oil in the pan.', 'Step 4', '4. Scatter the ginger and scallions over the chicken.', 'Step 5', '5. Add the remain ingredients to the oil, bring to a boil and pour over the chicken. Serve at room temperature.']"
5023,Scotch Eggs with Fresh Herbs,"['Makes 6', '1 pound bulk sausage meat', '3 tablespoons minced fresh chives', '3 tablespoons chopped fresh parsley', '1 large egg', '1 tablespoon Dijon mustard', '5 cups fresh breadcrumbs made from crustless French bread', '1 cup all purpose flour', '6 large hard-boiled eggs, peeled', 'Vegetable oil (for deep-frying)']","['Step 1', 'Mix sausage, chives, and parsley in medium bowl to blend. Whisk egg and mustard in bowl to blend. Place breadcrumbs in large bowl. Place flour in another bowl. Roll 1 hard-boiled egg in flour. Using wet hands, press 1/3 cup sausage mixture around egg to coat. Brush egg with mustard mixture, then roll in breadcrumbs, covering completely and pressing to adhere. Place Scotch egg on plate. Repeat with remaining eggs. (Can be made 1 day ahead. Cover and refrigerate.)', 'Step 2', 'Add enough oil to heavy large saucepan to reach depth of 1 1/2 inches. Attach deep-fry thermometer and heat oil to 325°F. Add 3 prepared eggs to oil; fry until sausage is cooked through and coating is deep brown, about 6 minutes. Using slotted spoon, transfer eggs to paper towels to drain. Repeat with remaining 3 eggs. Serve warm.']"
5024,Orzo Carbonara,"['Makes 8 servings', '6 ounces bacon, cut into 1/2-inch pieces', '2 tablespoons (1/4 stick) butter', '1 pound orzo (rice-shaped pasta)', '5 cups (about) canned low-salt chicken broth', '1/2 cup whipping cream', '1 cup grated Parmesan cheese', '1 teaspoon chopped fresh thyme']","['Cook bacon in heavy large saucepan over medium heat until crisp, about 8 minutes. Using slotted spoon, transfer bacon to paper towel and drain. Pour off all but 1 tablespoon drippings from pan. Add butter and cook until butter begins to brown, about 2 minutes; mix in orzo. Add 4 1/2 cups broth; simmer uncovered until orzo is just tender but still firm to bite and broth is absorbed, stirring often, about 8 minutes. Add cream; bring to simmer. Mix in cheese and thyme, then bacon. Season with salt and pepper. Thin with additional broth, if desired.']"
5025,Coconut Chocolate Chip Cookies,"['Makes about 27 cookies', '1 1/4 cups all-purpose flour', '1 teaspoon baking soda', '1 teaspoon salt', '2 sticks (1 cup) unsalted butter, softened', '1 1/4 cups firmly packed light brown sugar', '1/4 cup granulated sugar', '2 large eggs', '1 teaspoon vanilla', '3 cups sweetened flaked coconut', '2 cups (12 ounces) Semisweet chocolate chips']","['Step 1', 'Preheat oven to 375°F.', 'Step 2', 'In a bowl whisk together flour, baking soda, and salt. In another bowl with an electric mixer cream butter and sugars until light and fluffy. Beat in eggs, 1 at a time, beating well after each addition and beat in flour mixture. Beat in vanilla and stir in coconut and chocolate chips.', 'Step 3', 'Drop dough by level tablespoons 2 inches apart onto buttered baking sheets and bake cookies in middle of oven 10 minutes, or until golden. Cool cookies on baking sheet 1 minute and transfer to racks to cool completely.', 'Step 4', 'Cookies keep in airtight containers 5 days.']"
5026,Chopped Salad with Salsa Verde Dressing,"['Serves 4', '3 tomatillos, husked, quartered', '1/3 cup (lightly packed) cilantro', '5 tablespoons fresh lime juice', '1 teaspoon chopped jalapeño chili', '1 garlic clove, peeled', '6 tablespoons vegetable oil', '1/2 cup finely chopped green onions', '2 1/2 cups chopped romaine lettuce', '2 cups chopped green cabbage', '3/4 cup chopped seeded tomatoes', '3/4 cup chopped peeled jicama', '3/4 cup fresh corn kernels', '1 avocado, pitted, peeled, diced', '1/4 cup feta cheese, crumbled', 'Corn tortilla chips (optional)']","['Step 1', 'Puree first 5 ingredients in blender. Pour into medium bowl. Whisk in oil, then green onions. Season with salt and pepper.', 'Step 2', 'Mix all remaining ingredients except chips in bowl. Toss with enough dressing to coat. Serve with chips, if desired.']"
5027,Toasted Almond Tofu Burgers,"['Serves 4', '1 12-ounce package firm tofu, drained, patted dry, cut into 1-inch-thick slices', 'Nonstick vegetable oil spray', '1/2 cup grated carrot', '1/2 cup thinly sliced green onions', '2 teaspoons minced peeled ginger', '1 garlic clove, minced', '1/2 cup almonds, toasted, finely chopped', '1 large egg white, beaten to blend', '4 teaspoons soy sauce', '1 teaspoon oriental sesame oil', '1 teaspoon sesame seeds, toasted', '4 sesame seed buns, toasted', '4 tomato slices', '1 cup alfalfa sprouts']","['Step 1', 'Wrap tofu in doubled dish towel. Place on work surface. Weigh down with a board topped with food cans or weights for 1 hour. Squeeze towel-wrapped tofu to extract as much liquid as possible from tofu. Transfer tofu to medium bowl. Using fork, mash into small pieces.', 'Step 2', 'Spray medium nonstick skillet with nonstick spray; place over medium heat. Add carrot, green onions, ginger and garlic; sauté until slightly softened, about 3 minutes. Cool. Mix carrot mixture, almonds, egg white, soy sauce, sesame oil and sesame seeds into tofu. Season with salt and pepper. Shape mixture into four 1/2-inch-thick patties. (Can be made 4 hours ahead. Cover and chill.)', 'Step 3', 'If grilling, spray grill rack with nonstick spray, then prepare barbecue (medium heat). If sautéing, spray large nonstick skillet with nonstick spray and heat over medium heat. Lightly spray patties on both sides with nonstick spray. Place patties on grill or in skillet and cook until golden brown and heated through, about three minutes per side.', 'Step 4', 'Place 1 burger on each bun bottom. Top each with 1 tomato slice, some sprouts and bun top and serve.']"
5028,Grilled Halibut with Warm Tomato Compote,"['Makes 2 Servings', '1 1/2 tablespoons butter', '2 6- to 7-ounce halibut fillets (each about 1 inch thick)', '2 tablespoons chopped shallots', '1 cup chopped plum tomatoes (about 5 ounces)', '3 tablespoons dry white wine', '1 tablespoon (packed) chopped fresh tarragon or 1 teaspoon dried']","['Step 1', 'Prepare barbecue (medium-high heat). Melt butter in heavy medium skillet. Brush fish on both sides with half of butter. Sprinkle fish with salt and pepper. Add shallots to butter remaining in skillet. Cook over high heat 1 minute. Add tomatoes to skillet and cook until juices evaporate, stirring occasionally, about 2 minutes. Add wine and tarragon and boil until compote is thick, about 1 minute. Remove from heat; season with salt and pepper. Cover with foil and keep warm.', 'Step 2', 'Grill fish until just opaque in center, about 4 minutes per side. Transfer to plates. Spoon compote alongside fish.']"
5029,Lobster Newburg,"['Serves 6', 'three 1 1/2-pound live lobsters', '1/2 stick (1/4 cup) unsalted butter', '2 tablespoons plus 1 teaspoon medium-dry Sherry', '3 tablespoons plus 1 teaspoon brandy', '1 1/2 cups heavy cream', '1/4 teaspoon freshly grated nutmeg', 'cayenne to taste', '4 large egg yolks, beaten well', 'toast points as an accompaniment']","['Step 1', 'Into a large kettle of boiling salted water plunge the lobsters, head first, and boil them, covered, for 8 minutes from the time the water returns to a boil. Transfer the lobsters with tongs to a cutting board and let them cool until they can be handled. Break off the claws at the body and crack them. Remove the claw meat and cut it into 1/2-inch pieces. Halve the lobsters length-wise along the undersides, remove the meat from the tails, discarding the bodies, and cut it into 1/2-inch pieces.', 'Step 2', 'In a heavy saucepan cook the lobster meat in the butter over moderate heat, stirring occasionally, for 2 minutes, add 2 tablespoons of the Sherry and 3 tablespoons of the brandy, and cook the mixture, stirring, for 2 minutes. Transfer the lobster meat with a slotted spoon to a bowl. Add the cream to the Sherry mixture and boil the mixture until it is reduced to about 1 cup. Reduce the heat to low and stir in the remaining 1 teaspoon Sherry, the remaining 1 teaspoon brandy, the nutmeg, the cayenne, and salt to taste. Whisk in the yolks, cook the mixture, whisking constantly, until it registers 140°F. on a deep-fat thermometer, and cook it, whisking, for 3 minutes more. Stir in the lobster meat and serve the lobster Newburg over the toast.']"
5030,Pork Medallions with Lemon and Capers,"['Serves 4', '1 tablespoon coarsely ground black pepper', '1 1/2 pounds pork tenderloin, cut into 1-inch-thick medallions', '4 tablespoons butter', '1 cup chicken stock or canned broth', '1/4 cup fresh lemon juice', '2 tablespoons capers, drained', '1/4 cup peeled diced lemon segments (optional)', 'Chopped fresh chives or green onion tops']","['Step 1', 'Press pepper onto both sides of pork pieces. Heat 1 tablespoon butter in heavy large skillet over medium heat. Season pork with salt. Cook until just cooked through, about 4 minutes per side. Transfer to plates and keep warm.', 'Step 2', 'Add stock and lemon juice to skillet. Boil until reduced to 1/2 cup, about 7 minutes. Whisk in remaining 3 tablespoons butter. Add capers and lemon segments if desired. Season to taste with salt and pepper. Pour sauce over pork. Sprinkle with chives and serve.']"
5031,"Chicken Salad with Rosemary, Almonds, and Green Onions","['Makes 4 servings', '6 tablespoons olive oil', '2 tablespoons balsamic vinegar', '2 teaspoons minced fresh rosemary or 1 1/2 teaspoons dried, crumbled', '4 skinless boneless chicken breast halves', '3/4 cup sliced almonds (about 3 ounces), toasted', '1/2 cup thinly sliced celery', '3 large green onions, thinly sliced']","['Step 1', 'Whisk oil, vinegar, and rosemary in small bowl to blend; season dressing with salt and pepper. Place chicken in shallow dish. Add 1/4 cup dressing; turn chicken to coat. Let stand 15 minutes.', 'Step 2', 'Heat large skillet over medium-high heat. Add chicken, still coated with dressing, to skillet. Sauté until cooked through, about 5 minutes per side. Transfer to work surface. Cool chicken 5 minutes; cut into 1/2-inch pieces.', 'Step 3', 'Combine chicken, almonds, celery, and green onions in large bowl. Add remaining dressing and toss to blend. Season salad with salt and pepper.']"
5032,Jo's Cheese Wafers,"['Each log makes about 62 wafers', '1 cup pecans', '2 sticks (1 cup) plus 1 tablespoon unsalted butter', '1 pound extra-sharp Cheddar', '2 cups all-purpose flour', '1 teaspoon cayenne pepper', 'parchment paper for lining baking sheets']","['Step 1', 'Preheat oven to 350°F.', 'Step 2', 'In a shallow baking pan toast pecans in one layer in middle of oven until a shade darker and fragrant, about 10 minutes. Transfer nuts while still hot to a bowl and toss with 1 tablespoon butter and salt to taste. Cool nuts completely and finely chop.', 'Step 3', 'Coarsely grate Cheddar and transfer to a large bowl. Cut remaining 2 sticks butter into 16 pieces and scatter over cheese. Let cheese and butter soften. Add nuts, flour, and cayenne and with an electric mixer beat mixture until it forms a dough.', 'Step 4', 'Divide dough into 8 pieces. On a sheet of wax paper roll each piece of dough into a 1-inch-diameter log and wrap logs tightly in wax paper and foil. Chill logs at least 8 hours and up to 1 week. Dough keeps, frozen, 2 months. Preheat oven to 350°F.', 'Step 5', 'Working with 1 log at a time, with a sharp knife cut log crosswise into 1/8-inch-thick slices and arrange slices 1/2 inch apart on parchment-lined baking sheets. Bake wafers in batches in middle of oven until pale golden and just firm to the touch, 10 to 12 minutes. Cool wafers on baking sheet 2 minutes. With a metal spatula transfer wafers to a rack to cool. Turn wafers over and sprinkle with salt to taste. (Crevices on undersides hold salt without letting it roll off.) Wafers keep in an airtight container at room temperature 4 days.']"
